SEDE,FACULTAD,CARRERA,OBSERVACIONES,OBSERVACIONES,TEXTO_TOKEN,LEMMA,SENTIMIENTO,SCORE,TOPIC,name_topic
SEDE 4,FACULTAD 3,LICENCIATURA 08,La cafetería cierra mucho antes de que las carreras nocturnas terminan clases. Muchos trabajos y salimos directamente del trabajo a la universidad y es injusto que la cafetería cierre tan temprano.,La cafetería cierra mucho antes de que las carreras nocturnas terminan clases. Muchos trabajos y salimos directamente del trabajo a la universidad y es injusto que la cafetería cierre tan temprano.,"['cafetería', 'cierra', 'carreras', 'nocturnas', 'terminan', 'clases', 'trabajos', 'salimos', 'directamente', 'trabajo', 'universidad', 'injusto', 'cafetería', 'cierre', 'tan', 'temprano']","['cafetería', 'cerrar', 'carrera', 'nocturno', 'terminar', 'clase', 'trabajo', 'salir', 'directamente', 'trabajo', 'universidad', 'injusto', 'cafetería', 'cerrar']",Neutral,36.86%,6,
SEDE 1,FACULTAD 5,LICENCIATURA 23,La cafetería cierra muy temprano para los de la noche,La cafetería cierra muy temprano para los de la noche,"['cafetería', 'cierra', 'temprano', 'noche']","['cafetería', 'cerrar', 'noche']",Neutral,48.34%,1,comida
SEDE 6,FACULTAD 1,LICENCIATURA 05,La cafetería cierra muy temprano y poca cena,La cafetería cierra muy temprano y poca cena,"['cafetería', 'cierra', 'temprano', 'poca', 'cena']","['cafetería', 'cerrar', 'cena']",Neutral,78.12%,1,comida
SEDE 1,FACULTAD 1,LICENCIATURA 02,"La cafetería cierra muy temprano, cuando el horario de clases es hasta las 11:55 en algunas carreras, no es coherente.","La cafetería cierra muy temprano, cuando el horario de clases es hasta las 11:55 en algunas carreras, no es coherente.","['cafetería', 'cierra', 'temprano', 'horario', 'clases', 'carreras', 'coherente']","['cafetería', 'cerrar', 'horario', 'clás', 'carrera', 'coherente']",Neutral,44.76%,0,
SEDE 4,FACULTAD 3,LICENCIATURA 08,La cafetería debe bajar los precios,La cafetería debe bajar los precios,"['cafetería', 'debe', 'bajar', 'precios']","['cafetería', 'bajar', 'precio']",Neutral,78.12%,1,comida
SEDE 1,FACULTAD 4,TÉCNICO 07,La cafetería debe cerrar más tarde,La cafetería debe cerrar más tarde,"['cafetería', 'debe', 'cerrar', 'tarde']","['cafetería', 'cerrar']",Neutral,70.83%,1,comida
SEDE 8,FACULTAD 5,LICENCIATURA 20,La cafetería debe contar con un precio moderado.,La cafetería debe contar con un precio moderado.,"['cafetería', 'debe', 'contar', 'precio', 'moderado']","['cafetería', 'contar', 'precio', 'moderado']",Neutral,58.04%,1,comida
SEDE 1,FACULTAD 5,INGENIERIA 25,La cafetería debería al menos cerrar a las 10:00pm para estudiantes de noche.,La cafetería debería al menos cerrar a las 10:00pm para estudiantes de noche.,"['cafetería', 'debería', 'menos', 'cerrar', 'estudiantes', 'noche']","['cafetería', 'deber', 'cerrar', 'estudiantes', 'noche']",Neutral,50.90%,0,
SEDE 1,FACULTAD 3,LICENCIATURA 08,La cafetería debería cerrar más tarde,La cafetería debería cerrar más tarde,"['cafetería', 'debería', 'cerrar', 'tarde']","['cafetería', 'deber', 'cerrar']",Neutral,78.10%,1,comida
SEDE 6,FACULTAD 2,TÉCNICO 05,La cafetería debería cerrar un poco más tarde,La cafetería debería cerrar un poco más tarde,"['cafetería', 'debería', 'cerrar', 'tarde']","['cafetería', 'deber', 'cerrar']",Neutral,78.10%,1,comida
SEDE 1,FACULTAD 2,TÉCNICO 03,La cafetería debería cerrar un poco más tarde para el turno de la noche.,La cafetería debería cerrar un poco más tarde para el turno de la noche.,"['cafetería', 'debería', 'cerrar', 'tarde', 'turno', 'noche']","['cafetería', 'deber', 'cerrar', 'turno', 'noche']",Neutral,55.40%,0,
SEDE 1,FACULTAD 4,LICENCIATURA 15,La cafetería debería cerrar un poco más tarde tomando en cuenta que el turno de noche se retira casi a las 11,La cafetería debería cerrar un poco más tarde tomando en cuenta que el turno de noche se retira casi a las 11,"['cafetería', 'debería', 'cerrar', 'tarde', 'tomando', 'cuenta', 'turno', 'noche', 'retira', 'casi']","['cafetería', 'deber', 'cerrar', 'tomar', 'turno', 'noche', 'retirar']",Neutral,57.35%,0,
SEDE 1,FACULTAD 1,LICENCIATURA 02,La cafetería debería cerrar un poco más tarde y tener consideración con los estudiantes de la noche,La cafetería debería cerrar un poco más tarde y tener consideración con los estudiantes de la noche,"['cafetería', 'debería', 'cerrar', 'tarde', 'tener', 'consideración', 'estudiantes', 'noche']","['cafetería', 'deber', 'cerrar', 'consideración', 'estudiantes', 'noche']",Neutral,50.88%,0,
SEDE 7,FACULTAD 3,LICENCIATURA 08,La cafetería debería estar abierta más tarde,La cafetería debería estar abierta más tarde,"['cafetería', 'debería', 'abierta', 'tarde']","['cafetería', 'deber', 'abierto']",Neutral,47.61%,7,
SEDE 4,FACULTAD 1,LICENCIATURA 05,La cafetería debería estar manejada por personal administrativo de la tecnología y tener alguna comida estudiantil,La cafetería debería estar manejada por personal administrativo de la tecnología y tener alguna comida estudiantil,"['cafetería', 'debería', 'manejada', 'personal', 'administrativo', 'tecnología', 'tener', 'alguna', 'comida', 'estudiantil']","['cafetería', 'deber', 'manejado', 'personal', 'administrativo', 'tecnología', 'comida', 'estudiantil']",Neutral,46.37%,1,comida
SEDE 2,FACULTAD 2,INGENIERIA 08,La cafetería debería pertenecer a la universidad,La cafetería debería pertenecer a la universidad,"['cafetería', 'debería', 'pertenecer', 'universidad']","['cafetería', 'deber', 'pertenecer', 'universidad']",Neutral,47.61%,7,
SEDE 1,FACULTAD 1,INGENIERIA 01,La cafetería debería tener más opciones de Menú y en el desayuno atender más rápido.,La cafetería debería tener más opciones de Menú y en el desayuno atender más rápido.,"['cafetería', 'debería', 'tener', 'opciones', 'menú', 'desayuno', 'atender', 'rápido']","['cafetería', 'deber', 'opción', 'menú', 'desayuno', 'atender', 'rápido']",Neutral,89.05%,1,comida
SEDE 2,FACULTAD 3,LICENCIATURA 10,"La cafetería debería tener menores precios, más accesibles al bolsillo del estudiante.","La cafetería debería tener menores precios, más accesibles al bolsillo del estudiante.","['cafetería', 'debería', 'tener', 'menores', 'precios', 'accesibles', 'bolsillo', 'estudiante']","['cafetería', 'deber', 'menor', 'precio', 'accesibl', 'bolsillo', 'estudiante']",Neutral,87.48%,1,comida
SEDE 1,FACULTAD 1,INGENIERIA 03,La cafetería deberían de tener mejor organización,La cafetería deberían de tener mejor organización,"['cafetería', 'deberían', 'tener', 'mejor', 'organización']","['cafetería', 'deber', 'organización']",Neutral,42.40%,1,comida
SEDE 1,FACULTAD 6,INGENIERIA 27,"la cafetería del ---- necesita ser mas grande, no caben los estudiante","la cafetería del ---- necesita ser mas grande, no caben los estudiante","['cafetería', 'necesita', 'ser', 'mas', 'grande', 'caben', 'estudiante']","['cafetería', 'necesitar', 'caber', 'estudiante']",Neutral,35.39%,1,comida
SEDE 1,FACULTAD 5,LICENCIATURA 27,La cafetería del edificio #3 practicamente no tiene nada apartir de las 6:30 pm en adelante.,La cafetería del edificio #3 practicamente no tiene nada apartir de las 6:30 pm en adelante.,"['cafetería', 'edificio', 'practicamente', 'apartir', 'adelante']","['cafeteer', 'edificio', 'practicamente', 'apartir']",Neutral,37.50%,1,comida
SEDE 1,FACULTAD 3,LICENCIATURA 10,La cafetería en la noche no tiene variedad y cierra muy temprano,La cafetería en la noche no tiene variedad y cierra muy temprano,"['cafetería', 'noche', 'variedad', 'cierra', 'temprano']","['cafeteer', 'noche', 'variedad', 'cerrar']",Neutral,63.59%,1,comida
SEDE 6,FACULTAD 3,INGENIERIA 15,La cafetería es muy pequeña y se hacen largas filas,La cafetería es muy pequeña y se hacen largas filas,"['cafetería', 'pequeña', 'hacen', 'largas', 'filas']","['cafetería', 'pequeño', 'larga', 'fila']",Neutral,82.49%,1,comida
SEDE 6,FACULTAD 3,INGENIERIA 15,La cafetería maneja previos muy elevados,La cafetería maneja previos muy elevados,"['cafetería', 'maneja', 'previos', 'elevados']","['cafetería', 'manejar', 'previo', 'elevado']",Neutral,70.83%,1,comida
SEDE 4,FACULTAD 1,LICENCIATURA 05,La cafetería necesita tener variedades en cuanto a comidas y precios.,La cafetería necesita tener variedades en cuanto a comidas y precios.,"['cafetería', 'necesita', 'tener', 'variedades', 'cuanto', 'comidas', 'precios']","['cafetería', 'necesitar', 'variedad', 'comida', 'precio']",Neutral,68.98%,1,comida
SEDE 8,FACULTAD 4,LICENCIATURA 15,La cafeteria no cuenta con conexiones ----s para las computadoras,La cafeteria no cuenta con conexiones ----s para las computadoras,"['cafeteria', 'cuenta', 'conexiones', 'computadoras']","['cafeterio', 'conexión', 'computadora']",Neutral,31.20%,4,laboratorio
SEDE 6,FACULTAD 2,INGENIERIA 08,La cafeteria no tenia mucha variedad en la mañana,La cafeteria no tenia mucha variedad en la mañana,"['cafeteria', 'tenia', 'mucha', 'variedad', 'mañana']","['cafeterio', 'tenio', 'variedad', 'mañana']",Neutral,53.12%,1,comida
SEDE 7,FACULTAD 3,LICENCIATURA 09,"La Cafetería no tiene nada variado, y para los que estudiamos en la noche,no hay nada cuando ya son las 07:00 pm. , aún faltando horas para terminar clases; ya no hay nada de comer en la cafetería.","La Cafetería no tiene nada variado, y para los que estudiamos en la noche,no hay nada cuando ya son las 07:00 pm. , aún faltando horas para terminar clases; ya no hay nada de comer en la cafetería.","['cafetería', 'variado', 'estudiamos', 'noche', 'aún', 'faltando', 'horas', 'terminar', 'clases', 'comer', 'cafetería']","['cafeteer', 'variado', 'estudiar', 'noche', 'faltar', 'hora', 'terminar', 'clase', 'comer', 'cafetería']",Neutral,41.53%,1,comida
SEDE 6,FACULTAD 3,LICENCIATURA 08,"La cafetería ofrece opciones muy limitadas de alimentos saludables, especialmente durante las horas nocturnas, donde solo hay venta de frituras.","La cafetería ofrece opciones muy limitadas de alimentos saludables, especialmente durante las horas nocturnas, donde solo hay venta de frituras.","['cafetería', 'ofrece', 'opciones', 'limitadas', 'alimentos', 'saludables', 'especialmente', 'horas', 'nocturnas', 'solo', 'venta', 'frituras']","['cafetería', 'ofrecer', 'opción', 'limitado', 'alimento', 'saludable', 'especialmente', 'hora', 'nocturno', 'venta', 'fritura']",Neutral,65.81%,1,comida
SEDE 2,FACULTAD 1,LICENCIATURA 04,La cafetería puede llegar a ser un poco costosa en algunos aspectos,La cafetería puede llegar a ser un poco costosa en algunos aspectos,"['cafetería', 'puede', 'llegar', 'ser', 'costosa', 'aspectos']","['cafetería', 'llegar', 'costoso', 'aspecto']",Neutral,53.12%,5,wifi
SEDE 1,FACULTAD 3,LICENCIATURA 10,"La cafetería se llena mucho, deben poner más personal.","La cafetería se llena mucho, deben poner más personal.","['cafetería', 'llena', 'deben', 'poner', 'personal']","['cafetería', 'lleno', 'personal']",Neutral,51.27%,6,
SEDE 6,FACULTAD 2,INGENIERIA 08,"La cafetería tiene muy poco espacio, igualmente la biblioteca","La cafetería tiene muy poco espacio, igualmente la biblioteca","['cafetería', 'espacio', 'igualmente', 'biblioteca']","['cafeteer', 'espacio', 'igualmente', 'biblioteco']",Neutral,40.68%,1,comida
SEDE 8,FACULTAD 5,LICENCIATURA 22,La cafeteria y biblioteca en ocasiones se queda sin espacio,La cafeteria y biblioteca en ocasiones se queda sin espacio,"['cafeteria', 'biblioteca', 'ocasiones', 'queda', 'espacio']","['cafeterio', 'biblioteco', 'ocasión', 'quedar', 'espacio']",Neutral,60.22%,7,
SEDE 3,FACULTAD 5,LICENCIATURA 27,La cafetería y la biblioteca aveces se llenan muy rápido y no quedan espacios aparte para actividades como el estudio,La cafetería y la biblioteca aveces se llenan muy rápido y no quedan espacios aparte para actividades como el estudio,"['cafetería', 'biblioteca', 'aveces', 'llenan', 'rápido', 'quedan', 'espacios', 'aparte', 'actividades', 'estudio']","['cafeteer', 'biblioteca', 'avez', 'llenar', 'rápido', 'quedar', 'espacio', 'aparte', 'actividad', 'estudio']",Neutral,30.55%,6,
SEDE 1,FACULTAD 4,INGENIERIA 20,"La cafetería, debería de abrir un poco mas temprano","La cafetería, debería de abrir un poco mas temprano","['cafetería', 'debería', 'abrir', 'mas', 'temprano']","['cafetería', 'deber', 'abrir']",Neutral,78.10%,2,
SEDE 1,FACULTAD 5,LICENCIATURA 21,"La cafetería, mas variedad y de mejor calidad para esta mejor alimentados.","La cafetería, mas variedad y de mejor calidad para esta mejor alimentados.","['cafetería', 'mas', 'variedad', 'mejor', 'calidad', 'mejor', 'alimentados']","['cafeteer', 'variedad', 'calidad', 'alimentado']",Neutral,78.12%,1,comida
SEDE 5,FACULTAD 1,LICENCIATURA 04,La calidad de la cafetería debería ser mejor,La calidad de la cafetería debería ser mejor,"['calidad', 'cafetería', 'debería', 'ser', 'mejor']","['calidad', 'cafetería', 'deber']",Neutral,78.10%,1,comida
SEDE 1,FACULTAD 4,INGENIERIA 17,La calidad del red wifi aún es mejorable,La calidad del red wifi aún es mejorable,"['calidad', 'red', 'wifi', 'aún', 'mejorable']","['calidad', 'red', 'wifi', 'mejorable']",Neutral,78.12%,5,wifi
SEDE 1,FACULTAD 5,INGENIERIA 25,La calidad del Wifi puede ser mucho mejor.,La calidad del Wifi puede ser mucho mejor.,"['calidad', 'wifi', 'puede', 'ser', 'mejor']","['calidad', 'wifi']",Neutral,70.83%,5,wifi
SEDE 6,FACULTAD 4,INGENIERIA 17,"La calidad y precios de la comida en la cafetería son excelentes, pero hace falta algo de variedad.","La calidad y precios de la comida en la cafetería son excelentes, pero hace falta algo de variedad.","['calidad', 'precios', 'comida', 'cafetería', 'excelentes', 'hace', 'falta', 'variedad']","['calidad', 'precio', 'comido', 'cafeteer', 'excelente', 'falta', 'variedad']",Neutral,68.77%,1,comida
SEDE 6,FACULTAD 1,TÉCNICO 11,la cancha de baloncesto mucho acero... en el piso,la cancha de baloncesto mucho acero... en el piso,"['cancha', 'baloncesto', 'acero', 'piso']","['cancha', 'baloncesto', 'acero', 'piso']",Neutral,37.50%,2,
SEDE 8,FACULTAD 5,LICENCIATURA 23,La cancha de vóleibol le falta un techo y bancas para jugar y descansar,La cancha de vóleibol le falta un techo y bancas para jugar y descansar,"['cancha', 'vóleibol', 'falta', 'techo', 'bancas', 'jugar', 'descansar']","['cancha', 'vóleibol', 'faltar', 'techo', 'banca', 'jugar', 'descansar']",Neutral,42.96%,3,
SEDE 6,FACULTAD 5,LICENCIATURA 21,La cancha mejor estado sin equipos de construcción etc.,La cancha mejor estado sin equipos de construcción etc.,"['cancha', 'mejor', 'equipos', 'construcción', 'etc']","['canchaber', 'equipo', 'construcción', 'etc']",Neutral,46.16%,6,
SEDE 1,FACULTAD 5,LICENCIATURA 22,La capacidad y alcance del Internet dentro de las aulas,La capacidad y alcance del Internet dentro de las aulas,"['capacidad', 'alcance', 'internet', 'dentro', 'aulas']","['capacidad', 'alcance', 'internet', 'aula']",Neutral,64.29%,5,wifi
SEDE 1,FACULTAD 1,INGENIERIA 02,"La carrera de ingeniería geológica no tiene un salón digno, prácticamente nos tienen olvidados.","La carrera de ingeniería geológica no tiene un salón digno, prácticamente nos tienen olvidados.","['carrera', 'ingeniería', 'geológica', 'salón', 'digno', 'prácticamente', 'olvidados']","['carrera', 'ingeniería', 'geológico', 'salón', 'digno', 'prácticamente', 'olvidado']",Neutral,41.48%,4,laboratorio
SEDE 1,FACULTAD 3,LICENCIATURA 12,"la carrera es producción, pero no veo la relación con las materia y la producción","la carrera es producción, pero no veo la relación con las materia y la producción","['carrera', 'producción', 'veo', 'relación', 'materia', 'producción']","['carrera', 'producción', 'ver', 'relación', 'materia', 'producción']",Neutral,48.75%,6,
SEDE 1,FACULTAD 5,LICENCIATURA 23,La chiva que lleva a San Miguelito se va a las 10:30pm mientras que muchos de los estudiantes salen a las 11:00,La chiva que lleva a San Miguelito se va a las 10:30pm mientras que muchos de los estudiantes salen a las 11:00,"['chiva', 'lleva', 'san', 'miguelito', 'mientras', 'estudiantes', 'salen']","['chivo', 'san', 'miguelito', 'estudiante', 'salir']",Neutral,70.79%,7,
SEDE 1,FACULTAD 3,POSTGRADO 14,La clases deben ser mas acorde a temas de la actualidad,La clases deben ser mas acorde a temas de la actualidad,"['clases', 'deben', 'ser', 'mas', 'acorde', 'temas', 'actualidad']","['clase', 'acordar', 'tema', 'actualidad']",Neutral,70.82%,0,
SEDE 1,FACULTAD 2,INGENIERIA 08,"La clínica universitaria no posee insumos, no te puedes antender ya que no te pueden ayudar ante una eventualidad o emergencia.","La clínica universitaria no posee insumos, no te puedes antender ya que no te pueden ayudar ante una eventualidad o emergencia.","['clínica', 'universitaria', 'posee', 'insumos', 'puedes', 'antender', 'pueden', 'ayudar', 'eventualidad', 'emergencia']","['clínico', 'universitario', 'poseer', 'insumos', 'poder', 'antender', 'ayudar', 'eventualidad', 'emergencio']",Neutral,56.85%,7,
